conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00205,REP008,CLI0218,2025-12-19,12,December,LV CYSPROTECT,Concurrence,Standard,3.4,4.4,2.2,3.3,3.16,Faible,0,Négatif,-1,Objections non résolues,0,0,88,34,6,0.38,1.29,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.55,Courte (3-6 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre marque est connue et fiable.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre marque est connue et fiable.
Client: Je vois... [suite de la conversation]"
CONV00192,REP012,CLI0158,2025-12-20,12,December,Omevie Omega 3 – 1000,Efficacité douteuse,Standard,4.4,4.4,5.0,4.6,4.67,Faible,0,Positif,1,Objections non résolues,0,0,92,47,7,0.51,1.76,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.87,Courte (3-6 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Beaucoup de clients sont satisfaits du produit.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Beaucoup de clients sont satisfaits du produit.
Client: Je vois... [suite de la conversation]"
CONV00202,REP008,CLI0139,2025-12-21,12,December,LV CYSPROTECT,Posologie complexe,Difficile,3.2,4.5,2.9,3.5,3.46,Faible,0,Positif,1,Refus,0,0,75,25,5,0.33,0.59,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.43,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00317,REP007,CLI0114,2025-12-22,12,December,LV Fersang junior,Posologie complexe,Difficile,5.2,5.3,4.6,5.0,4.96,Faible,0,Neutre,0,Pas intéressé,0,0,75,25,5,0.33,0.51,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.78,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00365,REP024,CLI0065,2025-12-25,12,December,LV Vitamine A,Prix élevé,Standard,5.6,4.3,2.7,4.2,3.9,Faible,0,Positif,1,Refus,0,0,84,50,10,0.59,1.36,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,7.28,Standard (6-10 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Oui, c'est un peu cher, mais c'est un bon produit.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Oui, c'est un peu cher, mais c'est un bon produit.
Client: Je vois... [suite de la conversation]"
CONV00289,REP005,CLI0108,2025-12-25,12,December,"Echinacée, Zinc, Vit.C",Demande Faible,Standard,4.6,4.9,4.4,4.6,4.6,Faible,0,Négatif,-1,Pas intéressé,0,0,83,49,8,0.58,1.06,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,7.48,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","C'est un bon produit, les clients vont l'acheter.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: C'est un bon produit, les clients vont l'acheter.
Client: Je vois... [suite de la conversation]"
CONV00102,REP013,CLI0071,2025-12-28,12,December,LV Vitamine A,Effets Secondaires,Standard,5.5,3.3,2.6,3.8,3.54,Faible,0,Neutre,0,Refus,0,0,78,23,4,0.29,1.28,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.03,Courte (3-6 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"Non, c'est sans danger.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: Non, c'est sans danger.
Client: Je vois... [suite de la conversation]"
CONV00186,REP006,CLI0107,2025-12-31,12,December,LV Vitamine A,Stock suffisant,Difficile,6.0,4.2,3.5,4.6,4.34,Faible,0,Positif,1,Refus,0,0,74,31,5,0.41,0.5,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.97,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00336,REP025,CLI0049,2026-01-03,1,January,OLIGOVIT Trio,Marque inconnue,Difficile,4.2,3.7,4.2,4.0,4.05,Faible,0,Neutre,0,Pas intéressé,0,0,85,30,5,0.35,0.51,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.73,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00013,REP005,CLI0096,2026-01-04,1,January,PHYTOFANE Lotion anti chute,Demande Faible,Standard,5.8,5.8,3.8,5.1,4.9,Faible,0,Neutre,0,Objections non résolues,0,0,83,49,8,0.58,1.19,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.6,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","C'est un bon produit, les clients vont l'acheter.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: C'est un bon produit, les clients vont l'acheter.
Client: Je vois... [suite de la conversation]"
CONV00270,REP023,CLI0003,2026-01-04,1,January,Vitonic Tonus,Prix élevé,Standard,4.6,5.3,4.2,4.7,4.63,Faible,0,Positif,1,Pas intéressé,0,0,84,50,10,0.59,1.58,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.23,Standard (6-10 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Oui, c'est un peu cher, mais c'est un bon produit.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Oui, c'est un peu cher, mais c'est un bon produit.
Client: Je vois... [suite de la conversation]"
CONV00045,REP018,CLI0115,2026-01-05,1,January,"Echinacée, Zinc, Vit.C",Marque inconnue,Difficile,4.4,5.3,4.5,4.7,4.72,Faible,0,Négatif,-1,Objections non résolues,0,0,85,30,5,0.35,0.59,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.33,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00350,REP001,CLI0165,2026-01-05,1,January,LV Vitamine A,Concurrence,Standard,5.6,5.6,2.2,4.5,4.07,Faible,0,Négatif,-1,Objections non résolues,0,0,88,34,6,0.38,0.94,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.3,Standard (6-10 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre marque est connue et fiable.,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre marque est connue et fiable.
Client: Je vois... [suite de la conversation]"
CONV00079,REP004,CLI0166,2026-01-06,1,January,LV CYSPROTECT,Efficacité douteuse,Standard,3.9,5.1,3.2,4.1,3.94,Faible,0,Positif,1,Objections non résolues,0,0,92,47,7,0.51,1.1,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.25,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Beaucoup de clients sont satisfaits du produit.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Beaucoup de clients sont satisfaits du produit.
Client: Je vois... [suite de la conversation]"
CONV00286,REP021,CLI0114,2026-01-13,1,January,PHYTOFANE Lotion anti chute,Efficacité douteuse,Standard,5.5,4.0,2.1,3.9,3.52,Faible,0,Neutre,0,Objections non résolues,0,0,92,47,7,0.51,2.43,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,2.78,Très courte (<3 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Beaucoup de clients sont satisfaits du produit.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Beaucoup de clients sont satisfaits du produit.
Client: Je vois... [suite de la conversation]"
CONV00271,REP024,CLI0227,2026-01-15,1,January,Omevie Omega 3 – 1000,Concurrence,Standard,4.0,4.3,3.6,4.0,3.91,Faible,0,Neutre,0,Objections non résolues,0,0,88,34,6,0.38,0.69,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.57,Standard (6-10 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre marque est connue et fiable.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre marque est connue et fiable.
Client: Je vois... [suite de la conversation]"
CONV00139,REP012,CLI0142,2026-01-19,1,January,LV CYSPROTECT,Prix élevé,Standard,5.6,3.9,4.3,4.6,4.5,Faible,0,Positif,1,Objections non résolues,0,0,84,50,10,0.59,1.22,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.07,Standard (6-10 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Oui, c'est un peu cher, mais c'est un bon produit.","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Oui, c'est un peu cher, mais c'est un bon produit.
Client: Je vois... [suite de la conversation]"
CONV00249,REP009,CLI0090,2026-01-23,1,January,LV CYSPROTECT,Prix élevé,Standard,3.4,5.4,2.6,3.8,3.64,Faible,0,Positif,1,Refus,0,0,84,50,10,0.59,1.72,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,5.73,Courte (3-6 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Oui, c'est un peu cher, mais c'est un bon produit.","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Oui, c'est un peu cher, mais c'est un bon produit.
Client: Je vois... [suite de la conversation]"
CONV00198,REP013,CLI0097,2026-01-25,1,January,LV CYSPROTECT,Posologie complexe,Difficile,5.6,3.4,4.6,4.5,4.49,Faible,0,Neutre,0,Pas intéressé,0,0,75,25,5,0.33,0.63,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,7.82,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00008,REP013,CLI0069,2026-01-29,1,January,OLIGOVIT Trio,Prix élevé,Standard,4.7,5.2,2.6,4.2,3.9,Faible,0,Positif,1,Objections non résolues,0,0,84,50,10,0.59,2.56,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.8,Courte (3-6 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Oui, c'est un peu cher, mais c'est un bon produit.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Oui, c'est un peu cher, mais c'est un bon produit.
Client: Je vois... [suite de la conversation]"
CONV00272,REP017,CLI0093,2026-01-31,1,January,LV CYSPROTECT,Marque inconnue,Difficile,3.5,3.5,4.3,3.8,3.86,Faible,0,Neutre,0,Refus,0,0,85,30,5,0.35,0.79,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.25,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00014,REP010,CLI0062,2026-01-31,1,January,OLIGOVIT Trio,Efficacité douteuse,Standard,5.8,3.3,3.5,4.2,4.01,Faible,0,Négatif,-1,Pas intéressé,0,0,92,47,7,0.51,1.69,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.05,Courte (3-6 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Beaucoup de clients sont satisfaits du produit.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Beaucoup de clients sont satisfaits du produit.
Client: Je vois... [suite de la conversation]"
CONV00042,REP005,CLI0007,2026-02-03,2,February,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,4.8,5.3,3.4,4.5,4.32,Faible,0,Neutre,0,Refus,0,0,74,31,5,0.41,1.2,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.08,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00165,REP020,CLI0164,2026-02-07,2,February,"Echinacée, Zinc, Vit.C",Stock suffisant,Difficile,4.6,4.9,2.9,4.1,3.92,Faible,0,Positif,1,Pas intéressé,0,0,74,31,5,0.41,0.79,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.23,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00208,REP011,CLI0078,2026-02-11,2,February,PHYTOFANE Lotion anti chute,Marque inconnue,Difficile,5.9,3.4,5.0,4.8,4.74,Faible,0,Neutre,0,Objections non résolues,0,0,85,30,5,0.35,1.28,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.8,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00265,REP017,CLI0228,2026-02-11,2,February,LV Fersang junior,Marque inconnue,Difficile,3.4,5.6,3.7,4.2,4.2,Faible,0,Neutre,0,Objections non résolues,0,0,85,30,5,0.35,0.97,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,5.07,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00298,REP005,CLI0046,2026-02-14,2,February,Omevie Omega 3 – 1000,Demande Faible,Standard,4.2,6.0,4.9,5.0,5.06,Faible,0,Neutre,0,Pas intéressé,0,0,83,49,8,0.58,0.99,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,7.98,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","C'est un bon produit, les clients vont l'acheter.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: C'est un bon produit, les clients vont l'acheter.
Client: Je vois... [suite de la conversation]"
